url,FileSize,NumOfOutLink,ContentType
https://www.c-span.org/video/standalone/?c4682016&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DClips%26seriesid%255B%255D%3D64%26sort%3DTrending,35 KB,57,text/html
https://www.c-span.org/video/standalone/?c4699336&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6954,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7076,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7565,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7049,13 KB,73,text/html
https://www.c-span.org/classroom/document/?7396,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100%26topicids%255B%255D%3D72,12 KB,68,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7626,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7048,12 KB,72,text/html
https://www.c-span.org/video/standalone/?c4701811&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/document/?7077,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7113,12 KB,72,text/html
https://www.c-span.org/video/standalone/?c4688726&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?7393,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D75,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7052,12 KB,71,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D5&sort=Newest&tagid%5B%5D=168,35 KB,57,text/html
https://www.c-span.org/classroom/document/?7394,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7308,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7302,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4701808&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/document/?7392,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4712727&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7623,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7053,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4682015&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/document/?7078,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7584,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7697,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6955,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7086,12 KB,71,text/html
https://www.c-span.org/classroom/document/?6829,13 KB,74,text/html
https://www.c-span.org/video/standalone/?c4699852&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/document/?7381,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7083,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4682003&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100%26topicids%255B%255D%3D77,12 KB,68,text/html
https://www.c-span.org/classroom/document/?5733,12 KB,72,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6952,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7084,12 KB,71,text/html
https://www.c-span.org/classroom/document/?5815,12 KB,72,text/html
https://www.c-span.org/video/standalone/?c4691614&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/document/?5814,12 KB,72,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7119,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7082,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7411,12 KB,67,text/html
https://www.c-span.org/classroom/document/?5866,12 KB,69,text/html
https://www.c-span.org/video/standalone/?c4684377&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?7080,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7483,12 KB,71,text/html
https://www.c-span.org/classroom/document/?5817,12 KB,72,text/html
https://www.c-span.org/classroom/document/?6836,13 KB,74,text/html
https://www.c-span.org/video/standalone/?c4691512&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D5&sort=Newest&tagid%5B%5D=263,35 KB,57,text/html
https://www.c-span.org/classroom/document/?5816,12 KB,72,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7008,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7482,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7410,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7109,12 KB,72,text/html
https://www.c-span.org/classroom/document/?5865,12 KB,69,text/html
https://www.c-span.org/classroom/document/?7104,12 KB,71,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos%26seriesid%255B%255D%3D64%26sort%3DMost%252BRecent%252BAiring,35 KB,57,text/html
https://www.c-span.org/classroom/document/?5819,12 KB,72,text/html
https://www.c-span.org/classroom/document/?7368,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4690514&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/video/standalone/?c4682708&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/document/?7369,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4709018&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7117,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7380,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4684361&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?7367,12 KB,71,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D5&sort=Newest&tagid%5B%5D=167,35 KB,57,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7536,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7139,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7485,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4697995&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D48,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4682004&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/document/?7133,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7621,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6196,13 KB,74,text/html
https://www.c-span.org/classroom/document/?6881,13 KB,75,text/html
https://www.c-span.org/classroom/document/?7134,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6951,12 KB,67,text/html
https://www.c-span.org/classroom/document/?4162,13 KB,74,text/html
https://www.c-span.org/classroom/document/?7253,13 KB,74,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D77,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4701803&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F5830,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7371,12 KB,71,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%5B%5D%3D5&sort=Newest&tagid%5B%5D=155,35 KB,57,text/html
https://www.c-span.org/classroom/document/?6996,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7140,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7370,12 KB,71,text/html
https://www.c-span.org/classroom/document/?5773,12 KB,69,text/html
https://www.c-span.org/classroom/document/?7141,12 KB,72,text/html
https://www.c-span.org/classroom/document/?7397,12 KB,71,text/html
https://www.c-span.org/classroom/document/?6202,13 KB,72,text/html
https://www.c-span.org/classroom/document/?7081,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7036,13 KB,73,text/html
https://www.c-span.org/classroom/document/?7283,12 KB,72,text/html
https://www.c-span.org/classroom/document/?6570,13 KB,76,text/html
https://www.c-span.org/classroom/document/?6459,13 KB,72,text/html
https://www.c-span.org/classroom/document/?7284,12 KB,72,text/html
https://www.c-span.org/video/standalone/?c4682051&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/document/?7281,12 KB,69,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6962,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6425,13 KB,77,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7247,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7045,13 KB,75,text/html
https://www.c-span.org/video/standalone/?c4686624&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7465,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7282,12 KB,72,text/html
https://www.c-span.org/video/standalone/?c4680537&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7675,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6376,13 KB,73,text/html
https://www.c-span.org/classroom/document/?6543,12 KB,72,text/html
https://www.c-span.org/classroom/document/?7517,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7280,12 KB,72,text/html
https://www.c-span.org/classroom/document/?7518,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4707381&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?7516,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4686834&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/document/?6519,13 KB,75,text/html
https://www.c-span.org/video/standalone/?c4696362&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?6249,13 KB,72,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7248,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6263,13 KB,75,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D47,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6552,13 KB,75,text/html
https://www.c-span.org/video/standalone/?c4700922&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/video/standalone/?c4698037&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?5592,12 KB,70,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7230,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100%26topicids%255B%255D%3D46,12 KB,68,text/html
https://www.c-span.org/classroom/document/?6932,13 KB,74,text/html
https://www.c-span.org/video/standalone/?c4689624&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/video/standalone/?c4686605&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7336,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7539,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4701119&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?7469,12 KB,71,text/html
https://www.c-span.org/classroom/document/?6377,13 KB,73,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7553,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7617,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7466,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6930,13 KB,75,text/html
https://www.c-span.org/video/standalone/?c4698856&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7499,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7467,12 KB,72,text/html
https://www.c-span.org/video/standalone/?c4693992&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/video/standalone/?c4695575&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/video/standalone/?c4689618&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100%26topicids%255B%255D%3D47,12 KB,68,text/html
https://www.c-span.org/video/standalone/?c4686826&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?6882,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7333,12 KB,67,text/html
https://www.c-span.org/classroom/document/?5707,12 KB,72,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7310,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6597,13 KB,74,text/html
https://www.c-span.org/video/standalone/?c4713022&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7245,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7695,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4688798&noMax&nobookmark,9 KB,5,text/html
https://www.c-span.org/classroom/document/?6234,13 KB,72,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%5B%5D%3D72,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6912,13 KB,74,text/html
https://www.c-span.org/classroom/document/?5700,12 KB,70,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7021,12 KB,67,text/html
https://www.c-span.org/classroom/document/?7687,13 KB,73,text/html
https://www.c-span.org/video/standalone/?c4698008&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/document/?7264,14 KB,74,text/html
https://www.c-span.org/classroom/document/?5756,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4682862&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7537,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6059,12 KB,71,text/html
https://www.c-span.org/classroom/document/?7026,13 KB,75,text/html
https://www.c-span.org/classroom/document/?7209,13 KB,74,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7464,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6879,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4692830&noMax&nobookmark,8 KB,5,text/html
https://www.c-span.org/classroom/document/?6058,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4679399&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/video/standalone/?c4685197&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?6877,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4689542&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/document/?6028,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7339,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7519,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6480,14 KB,77,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F6710,12 KB,67,text/html
https://www.c-span.org/classroom/document/?5633,12 KB,70,text/html
https://www.c-span.org/classroom/document/?6029,12 KB,71,text/html
https://www.c-span.org/classroom/document/?6878,12 KB,71,text/html
https://www.c-span.org/video/standalone/?c4689606&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/video/standalone/?c4696031&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7160,12 KB,67,text/html
https://www.c-span.org/classroom/document/?6875,12 KB,71,text/html
https://www.c-span.org/classroom/document/?6027,12 KB,71,text/html
https://www.c-span.org/classroom/document/?5523,12 KB,70,text/html
https://www.c-span.org/video/standalone/?c4678124&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7334,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Fshow100%26topicids%255B%255D%3D73,12 KB,68,text/html
https://www.c-span.org/video/standalone/?c4682853&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/document/?6876,12 KB,71,text/html
https://www.c-span.org/classroom/document/?5618,12 KB,70,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7538,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4689450&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7337,12 KB,67,text/html
https://www.c-span.org/classroom/document/?5734,12 KB,70,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7020,12 KB,67,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7332,12 KB,67,text/html
https://www.c-span.org/video/standalone/?c4689549&noMax&nobookmark,7 KB,5,text/html
https://www.c-span.org/video/standalone/?c4698017&noMax&nobookmark,6 KB,5,text/html
https://www.c-span.org/classroom/document/?6030,12 KB,71,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fdocument%2F%3F7678,12 KB,67,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fsearchtype%3DVideos&seriesid%5B%5D=5&sort=Most%2BRecent%2BAiring,35 KB,57,text/html
