url,httpStatusCode
https://www.c-span.org/video/?441439-2%2fwashington-journal-news-headlines-viewer-calls,301
https://www.c-span.org/myc-span/login/?redir=%2fevent%2f%3f441439%252fwashington-journal,200
https://www.c-span.org/controllers/follow/?person%2f81004,302
https://www.c-span.org/organization/?5488,301
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3djohn%252bf.%252bkennedy%26searchtype%3dall,200
https://www.c-span.org/search/?query=senate&searchtype=all,200
https://www.c-span.org/search/?bioid%5b%5d=72269&personid%5b%5d=81004&searchtype=videos,200
https://www.c-span.org/video/?197137-3%2fcampaign-2008,301
https://www.c-span.org/video/?400326-3%2fpresidential-candidate-jim-gilmore-2015-sunshine-summit,301
https://www.c-span.org/video/?325373-5%2frepublican-leadership-summit-governor-jim-gilmore,301
https://www.c-span.org/search/?query=john%2bkennedy&searchtype=videos,200
https://www.c-span.org/video/?323834-105%2fiowa-freedom-summit-conway-gilmore,301
https://www.c-span.org/video/?197893-1%2frepublican-presidential-candidates-debate,301
https://www.c-span.org/video/?198485-1%2frepublican-presidential-candidates-debate,301
https://www.c-span.org/video/?197893-2%2frepublican-presidential-candidates-debate-reaction,301
https://www.c-span.org/search/?personid%5b%5d=1367&searchtype=videos&tagid%5b%5d=437,200
https://www.c-span.org/video/?190105-1%2fopen-phones,301
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fpersonid%255b%255d%3d38628%26searchtype%3dvideos%26seriesid%255b%255d%3d91%26sort%3dmost%252brecent%252bairing,200
https://www.c-span.org/video/?190269-3%2fa-war-other-interview,301
https://www.c-span.org/search/?query=2nd%2bamendment&searchtype=all,200
https://www.c-span.org/search/?query=electoral%2bcollege&searchtype=videos,200
https://www.c-span.org/video/?299417-1%2fqa-david-mccullough-part,301
https://www.c-span.org/search/?bioid%5b%5d=72271&personid%5b%5d=81004&searchtype=videos,200
https://www.c-span.org/search/?query=john%2bmccain&searchtype=videos,200
https://www.c-span.org/video/?432540-1%2f2017-national-book-festival,301
https://www.c-span.org/video/?426887-1%2fqa-david-mccullough,301
https://www.c-span.org/video/?c4477722%2falere-connect-ceo-kent-dicks,301
https://www.c-span.org/search/?personid%5b%5d=81004&searchtype=videos&tagid%5b%5d=472,200
https://www.c-span.org/video/?c4498488%2flarry-cohen-sprint,301
https://www.c-span.org/video/?c4488160%2fpersonal-data-security,301
https://www.c-span.org/video/?c4682052%2fincarceration-nation,301
https://www.c-span.org/search/?personid%5b%5d=1367&searchtype=videos&sort=newest,200
https://www.c-span.org/video/?c4638510%2fcommissioner-michael-oreilly-i-demonstrable-harm-market-failure,301
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fsearchtype%3dclips%26seriesid%255b%255d%3d15%26sort%3dtrending,200
https://www.c-span.org/video/?c4372742%2fces-2013-makerbot-squarehelper,301
https://www.c-span.org/video/?c4477906%2flygeia-ricciardi,301
https://www.c-span.org/video/?c4510001%2fmaureen-ohlhausen-commissioner-ftc,301
https://www.c-span.org/video/?c4655791%2frahul-telang-communicators,301
https://www.c-span.org/video/?c4695566%2finternet-amendment,301
https://www.c-span.org/video/?c4504897%2fprivacy-vs-free-speech-online,301
https://www.c-span.org/myc-span/login/?redir=%2fperson%2f%3fjohngroberts,200
https://www.c-span.org/video/?c4488917%2finternet-domain-names,301
https://www.c-span.org/video/?c4712930%2fkickstarter-cspan,301
https://www.c-span.org/video/?c4675403%2fprivacy-vs-free-speech-online,301
https://www.c-span.org/search/?personid%5b%5d=81004&searchtype=videos&tagid%5b%5d=5694,200
https://www.c-span.org/video/?c4578789%2fsanders-sanjay,301
https://www.c-span.org/controllers/follow/?person%2f1367,302
https://www.c-span.org/video/?c4452216%2fenergybuddy-ces-hill-2013,301
https://www.c-span.org/search/?personid%5b%5d=1367&searchtype=videos&tagid%5b%5d=472,200
https://www.c-span.org/video/?c4655787%2frahul-telang-communicators,301
https://www.c-span.org/video/?c4692889%2faddictive-technology-business-keeping-hooked,301
https://www.c-span.org/video/?c4067962%2ftaxation-internet-sales,301
https://www.c-span.org/video/?c4495408%2fcommunicators-sen-al-franken,301
https://www.c-span.org/myc-span/login/?redir=%2fmyc-span%2flogin%2f%3ffollow%3dprogram%252f497470,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7355,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3dwhite%252bhouse%252bdaily%252bbriefing%26searchtype%3dall,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3dafter%2bwords&searchtype=videos,200
https://www.c-span.org/video/?433130-1%2fcommunicators-black-hat-cybersecurity-conference,301
https://www.c-span.org/video/?437054-1%2fcommunicators-representative-ann-wagner-carl-szabo,301
https://www.c-span.org/myc-span/login/?redir=%2fmyc-span%2flogin%2f%3ffollow%3dprogram%252f497643,200
https://www.c-span.org/search/?query=fake%2bnews&searchtype=all,200
https://www.c-span.org/video/?426955-2%2fcommunicators-walt-mossberg-part-2,301
https://www.c-span.org/video/?435803-1%2fcommunicators-julia-angwin,301
https://www.c-span.org/video/?438601-1%2fcommunicators-roundtable-net-neutrality-vote,301
https://www.c-span.org/video/?437698-1%2fcommunicators-fcc-commissioner-brendan-carr,301
https://www.c-span.org/search/?personid%5b%5d=105090&searchtype=videos&sort=newest,200
https://www.c-span.org/video/?436682-1%2fcommunicators-roundtable-discussion-russias-influence-2016-election,301
https://www.c-span.org/myc-span/login/?redir=%2fmyc-span%2flogin%2f%3ffollow%3dprogram%252f497669,200
https://www.c-span.org/video/?438746-1%2fcommunicators-gordon-smith,301
https://www.c-span.org/video/?436389-2%2fcommunicators-microsoft-ces-tech-fairs,301
https://www.c-span.org/video/?428124-2%2fgrand-opening-american-writers-museum,301
https://www.c-span.org/search/?query=civil%2bwar&searchtype=videos,200
https://www.c-span.org/video/?324290-1%2fdiscussion-president-truman-world-war-ii,301
https://www.c-span.org/search/?query=civil%2bwar&searchtype=all,200
https://www.c-span.org/search/?query=john%2badams&searchtype=videos,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fsearchtype%3dvideos%26seriesid%255b%255d%3d15%26sort%3dmost%252brecent%252bairing,200
https://www.c-span.org/video/?297586-1%2fqa-christopher-hitchens,301
https://www.c-span.org/controllers/follow/?person%2f105090,302
https://www.c-span.org/video/?293452-1%2ffreedom-write-lecture,301
https://www.c-span.org/video/?187244-1%2fthomas-jefferson-author-america,301
https://www.c-span.org/video/?295467-1%2fatheism-poison-everything,301
https://www.c-span.org/search/?personid%5b%5d=105090&searchtype=videos&tagid%5b%5d=438,200
https://www.c-span.org/search/?query=death%2bpenalty&searchtype=videos,200
https://www.c-span.org/video/?325996-1%2fqa-david-mccullough,301
https://www.c-span.org/video/?428000-2%2fthe-american-spirit,301
https://www.c-span.org/video/?154079-1%2fpanama-canal-past-future-day-1,301
https://www.c-span.org/video/?424777-4%2fideals-founding-fathers,301
https://www.c-span.org/search/?personid%5b%5d=105090&searchtype=videos,200
https://www.c-span.org/video/?424777-5%2fconversation-david-mccullough,301
https://www.c-span.org/search/?query=john%2bw.%2bkluge%2bcenter&searchtype=videos,200
https://www.c-span.org/search/?query=sanders&searchtype=all,200
https://www.c-span.org/myc-span/login/?redir=%2fevent%2f%3f413570%252frttwh-green-party-convention,200
https://www.c-span.org/myc-span/login/?redir=%2fmyc-span%2flogin%2f%3ffollow%3dprogram%252f497629,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3djohn%252bmccain%26searchtype%3dall,200
https://www.c-span.org/search/?query=washington%2bjournal&searchtype=videos,200
https://www.c-span.org/myc-span/login/?redir=%2fmyc-span%2flogin%2f%3ffollow%3dprogram%252f497146,200
https://www.c-span.org/video/?293770-9%2fsummer-reading-christopher-hitchens,301
https://www.c-span.org/video/?184076-1%2fwhy-read,301
https://www.c-span.org/video/?311234-1%2ffrancis-collins,301
https://www.c-span.org/search/?bioid%5b%5d=708321&personid%5b%5d=105090&searchtype=videos,200
https://www.c-span.org/video/?309425-11%2fauthors-christopher-hitchens-mortality,301
https://www.c-span.org/video/?184637-1%2fart-biography-panel,301
https://www.c-span.org/myc-span/login/?redir=%2fmyc-span%2flogin%2f%3ffollow%3dprogram%252f496561,200
https://www.c-span.org/video/?189311-1%2ffall-book-preview,301
https://www.c-span.org/myc-span/login/?redir=%2fmyc-span%2flogin%2f%3ffollow%3dprogram%252f497494,200
https://www.c-span.org/search/?query=thomas%2bjefferson&searchtype=videos,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6832,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7478,200
https://www.c-span.org/search/?query=national%2bsecurity&searchtype=videos,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7575,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3dtax%252breform%26searchtype%3dall,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7188,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6770,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7037,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7074,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7594,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6903,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7672,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6904,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7054,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6901,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7460,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7662,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7670,200
https://www.c-span.org/search/?query=senate%2bjudiciary%2bcommittee&searchtype=videos,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7251,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7458,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7596,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7229,200
https://www.c-span.org/search/?query=13th%2bamendment&searchtype=all,200
https://www.c-span.org/congress/?chamber=house&date=2018-01-20,200
https://www.c-span.org/video/?309425-12%2fcarol-blue-interview,301
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3droy%252bmoore%26searchtype%3dvideos,200
https://www.c-span.org/video/?189156-1%2fa-war-other-peloponnesian-war,301
https://www.c-span.org/video/?438168-1%2fsenator-mcconnell-change-heart-roy-moore,301
https://www.c-span.org/video/?172403-1%2fan-autumn-war,301
https://www.c-span.org/video/?439617-1%2fus-senate-takes-procedural-vote-house-passed-fisa-bill,301
https://www.c-span.org/search/?query=sarah%2bhuckabee%2bsanders&searchtype=all,200
https://www.c-span.org/video/?295605-1%2fworld-war-ii-leadership,301
https://www.c-span.org/search/?query=texas%2bbook%2bfestival&searchtype=videos,200
https://www.c-span.org/congress/?chamber=senate&date=2018-01-11,200
https://www.c-span.org/search/?query=national%2bpress%2bclub&searchtype=videos,200
https://www.c-span.org/video/?327596-8%2fopen-phones-david-mccullough,301
https://www.c-span.org/video/?299417-2%2fqa-david-mccullough-part,301
https://www.c-span.org/search/?query=campaign%2b2016&searchtype=all,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3ddavid%252bmccullough%26searchtype%3dvideos,200
https://www.c-span.org/video/?322117-1%2fdiscussion-interpretation-us-presidents,301
https://www.c-span.org/search/?query=al%2bfranken&searchtype=videos,200
https://www.c-span.org/search/?query=scott%2badams&searchtype=videos,200
https://www.c-span.org/video/?178751-1%2fus-terrorism-prevention-efforts,301
https://www.c-span.org/video/?434820-1%2ffbi-director-christopher-wray-takes-ceremonial-oath,301
https://www.c-span.org/video/?438042-1%2ffbi-director-responds-president-trumps-attacks-agency,301
https://www.c-span.org/search/?query=debate&searchtype=videos,200
https://www.c-span.org/search/?query=house%2bintelligence%2bcommittee&searchtype=videos,200
https://www.c-span.org/video/?424384-1%2fnasa-holds-news-conference-exoplanet-findings,301
https://www.c-span.org/congress/?chamber=house&date=2018-01-10,200
https://www.c-span.org/search/?query=bernie%2bsanders&searchtype=all,200
https://www.c-span.org/video/?314245-3%2fvictor-davis-hanson-liberalism,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7105,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7100,200
https://www.c-span.org/video/?202127-1%2fthe-immigration-solution,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6639,200
https://www.c-span.org/video/?202357-1%2f2007-national-medals-arts-humanities-awards-ceremony,301
https://www.c-span.org/myc-span/login/?follow=bill%2f1368399,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6924,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6648,200
https://www.c-span.org/video/?431297-3%2fsenator-warner-meeting-fbi-director-nominee,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7218,200
https://www.c-span.org/congress/?chamber=house&date=2017-05-23,200
https://www.c-span.org/video/?438267-1%2fspeaker-ryan-roy-moore-withdrawn-race,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7217,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6407,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7210,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3dchristopher%252bwray%26searchtype%3dvideos,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f943,200
https://www.c-span.org/video/?438213-6%2frepublican-democratic-senators-taxes-daca,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7136,200
https://www.c-span.org/myc-span/login/?follow=person%2f62545,200
https://www.c-span.org/video/?437890-1%2froy-moore-heckled-campaign-event-theodore-alabama,301
https://www.c-span.org/video/?185140-1%2fsentencing-guidelines,301
https://www.c-span.org/video/?437880-1%2fdemocrat-doug-jones-wins-alabama-us-senate-seat,301
https://www.c-span.org/person/?almaadams,200
https://www.c-span.org/video/?419485-1%2fmichael-lewis-discusses-undoing-project,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6659,200
https://www.c-span.org/person/?justinamash,200
https://www.c-span.org/myc-span/login/?follow=person%2f44883,200
https://www.c-span.org/video/?438460-1%2fdemocrat-doug-jones-defeats-roy-moore-win-alabama-us-senate-seat,301
https://www.c-span.org/video/?428877-101%2fus-house-meets-legislative-business,301
https://www.c-span.org/myc-span/login/?follow=person%2f76386,200
https://www.c-span.org/search/?query=white%2bhouse%2bbriefing&searchtype=videos,200
https://www.c-span.org/myc-span/login/?follow=person%2f62817,200
https://www.c-span.org/video/?439415-2%2fus-house-selects-don-young-dean,301
https://www.c-span.org/person/?davidkustoff,200
https://www.c-span.org/person/?rickallen03,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378700,200
https://www.c-span.org/video/?420933-1%2fcory-booker-john-lewis-testify-jeff-sessions-ag-nomination,301
https://www.c-span.org/person/?peteaguilar,200
https://www.c-span.org/congress/?chamber=senate&date=2018-02-07,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378789,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378701,200
https://www.c-span.org/video/?433811-2%2fus-house-meets-legislative-business,301
https://www.c-span.org/search/?query=15th%2bamendment&searchtype=all,200
https://www.c-span.org/person/?markamodei,200
https://www.c-span.org/organization/?17430%2fhouse-republican-conference,301
https://www.c-span.org/search/?query=liars%2bpoker&searchtype=videos,200
https://www.c-span.org/myc-span/login/?follow=person%2f76236,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378702,200
https://www.c-span.org/search/?query=andrew%2bmccabe&searchtype=videos,200
https://www.c-span.org/myc-span/login/?follow=person%2f45516,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378704,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5063,301
https://www.c-span.org/search/?query=korea&searchtype=videos,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378705,200
https://www.c-span.org/myc-span/login/?redir=%2fsundaysateight,200
https://www.c-span.org/video/?430949-1%2fchristopher-wray-pledges-strict-independence-fbi-helm,301
https://www.c-span.org/person/?claudiatenney,200
https://www.c-span.org/person/?brianbabin,200
https://www.c-span.org/video/?438213-1%2fus-senate-votes-conference-tax-reform,301
https://www.c-span.org/person/?carolynmaloney,200
https://www.c-span.org/myc-span/login/?follow=person%2f104324,200
https://www.c-span.org/search/?query=hearing&searchtype=videos,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5064,301
https://www.c-span.org/video/?438169-2%2fwashington-journal-news-headlines-viewer-calls,301
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3dwashington%2bjournal&searchtype=all,200
https://www.c-span.org/person/?amceachin,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5065,301
https://www.c-span.org/video/?438183-1%2fpresident-predicts-roy-moore-senate-race,301
https://www.c-span.org/myc-span/login/?follow=bill%2f1378790,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378791,200
https://www.c-span.org/myc-span/login/?follow=person%2f1033767,200
https://www.c-span.org/search/?personid%5b%5d=53967&searchtype=videos&sort=newest,200
https://www.c-span.org/person/?stephaniemurphy,200
https://www.c-span.org/video/?293831-3%2fbook-author-luncheon,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5066,301
https://www.c-span.org/congress/?chamber=senate&date=2017-12-06,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378792,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5067,301
https://www.c-span.org/video/?313538-1%2fthe-science-delusion,301
https://www.c-span.org/myc-span/login/?follow=bill%2f1378710,200
http://www.c-span.org/congress/bills/bill/?115%2fs706,301
https://www.c-span.org/myc-span/login/?follow=bill%2f1378711,200
https://www.c-span.org/person/?donaldyoung,200
https://www.c-span.org/search/?query=andrew%2bjackson&searchtype=videos,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378712,200
https://www.c-span.org/myc-span/login/?follow=person%2f1016482,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378715,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378716,200
https://www.c-span.org/congress/?chamber=senate&date=2017-11-29,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378706,200
https://www.c-span.org/person/?robertaderholt,200
https://www.c-span.org/person/?tulsigabbard,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378708,200
https://www.c-span.org/myc-span/login/?follow=person%2f79994,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378709,200
https://www.c-span.org/person/?andybiggs,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5068,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5057,301
https://www.c-span.org/myc-span/login/?follow=bill%2f1378717,200
https://www.c-span.org/video/?438273-1%2fsarah-sanders-pressed-allegations-president-roy-moore,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5059,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5069,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f2309,200
https://www.c-span.org/person/?peterwelch,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5050,301
https://www.c-span.org/search/?edate=12%2f31%2f2016&personid%5b%5d=53967&sdate=01%2f01%2f2016&searchtype=videos&sort=most%20popular,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6384,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378718,200
https://www.c-span.org/congress/?chamber=house&date=2017-12-20,200
https://www.c-span.org/person/?douglamalfa,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fsort%3dnewest&tagid%5b%5d=5709,200
https://www.c-span.org/myc-span/login/?follow=bill%2f1378719,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6834,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6224,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7344,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5060,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6465,200
https://www.c-span.org/video/?438471-1%2fbreakers-gilded-age,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2109,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5053,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2115,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5054,301
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fsearchtype%3dvideos%26seriesid%255b%255d%3d38%26sort%3dmost%252brecent%252bairing,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5055,301
https://www.c-span.org/video/?421789-1%2fus-house-takes-step-aca-repeal-approves-mattis-waiver,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2116,200
https://www.c-span.org/video/?421148-1%2fcongressional-homeland-security-chairmen-present-cybersecurity-recommendations,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5056,301
https://www.c-span.org/video/?292035-1%2fafter-words-george-packer,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5061,301
https://www.c-span.org/video/?438818-2%2fus-house-votes-224-201-approve-tax-reform-bill,301
https://www.c-span.org/video/?440462-1%2famerican-history-tv-lynchburg-virginia,301
https://www.c-span.org/video/?290434-1%2fmy-paper-chase-book-party,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5046,301
https://www.c-span.org/video/?312123-1%2fbook-discussion-richard-seymour,301
https://www.c-span.org/search/?bioid%5b%5d=368879&personid%5b%5d=53967&searchtype=videos,200
https://www.c-span.org/video/?321801-1%2fdiscussion-green-bay-wisconsins-marian-apparition-site,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7661,200
https://www.c-span.org/video/?432540-17%2fthe-undoing-project,301
https://www.c-span.org/video/?440598-1%2fbook-tv-lynchburg-virginia,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5047,301
https://www.c-span.org/video/?303228-7%2fchristopher-hitchens-tribute,301
https://www.c-span.org/video/?440596-1%2ften-tin,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2119,200
https://www.c-span.org/search/?personid%5b%5d=53967&searchtype=videos&tagid%5b%5d=5694,200
https://www.c-span.org/search/?query=open%2bphones&searchtype=videos,200
https://www.c-span.org/video/?440172-1%2fhistory-ozarks,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6596,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6942,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7641,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3dchristopher%252bhitchens%26searchtype%3dvideos,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7637,200
http://www.c-span.org/congress/bills/bill/?115%2fhr5048,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6807,200
https://www.c-span.org/congress/?chamber=senate&date=2017-08-01,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7620,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7121,200
https://www.c-span.org/video/?305834-1%2ftribute-christopher-hitchens,301
http://www.c-span.org/congress/bills/bill/?115%2fhr5049,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7648,200
https://www.c-span.org/myc-span/login/?follow=organization%2f2118,200
https://www.c-span.org/person/?benlujan,200
https://www.c-span.org/video/?283263-1%2flost-stolen-art,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2111,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7127,200
https://www.c-span.org/myc-span/login/?follow=organization%2f2353,200
https://www.c-span.org/video/?438618-1%2fpresident-trump-speaks-fbi-national-academy-graduation-ceremony,301
https://www.c-span.org/person/?marksanford,200
https://www.c-span.org/video/?293849-1%2fhitch-22,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2110,200
https://www.c-span.org/video/?431232-4%2fwashington-journal-carrie-johnson-discusses-future-leadership-fbi,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7674,200
https://www.c-span.org/search/?personid%5b%5d=53967&searchtype=videos&tagid%5b%5d=438,200
https://www.c-span.org/myc-span/login/?follow=organization%2f2113,200
https://www.c-span.org/person/?keithrothfus,200
https://www.c-span.org/video/?432006-6%2fsenate-debate-fbi-director-confirmation,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f6934,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7407,200
https://www.c-span.org/video/?437873-1%2fsenior-homeland-security-officials-testify-global-terrorist-threats,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2112,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7131,200
https://www.c-span.org/myc-span/login/?follow=organization%2f60699,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7402,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7437,200
https://www.c-span.org/myc-span/login/?follow=person%2f37386,200
https://www.c-span.org/myc-span/login/?follow=organization%2f2126,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7667,200
https://www.c-span.org/search/?query=white%2bhouse&searchtype=videos,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7666,200
https://www.c-span.org/video/?424365-1%2ftheresa-fields-questions-parliament,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2128,200
http://www.c-span.org/congress/bills/bill/?115%2fhr620,301
https://www.c-span.org/myc-span/login/?follow=bill%2f1369353,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7434,200
https://www.c-span.org/myc-span/login/?follow=organization%2f2127,200
https://www.c-span.org/video/?440987-3%2fhouse-meets-legislative-business&start=897,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2129,200
http://www.c-span.org/congress/bills/bill/?115%2fhr4979,301
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7432,200
http://www.c-span.org/congress/bills/bill/?115%2fhres129,301
https://www.c-span.org/video/?434730-1%2froy-moore-wins-alabama-senate-gop-primary-runoff-election,301
https://www.c-span.org/myc-span/login/?follow=organization%2f2124,200
https://www.c-span.org/myc-span/login/?redir=%2fsearch%2f%3fquery%3dmichael%252blewis%26searchtype%3dvideos,200
https://www.c-span.org/classroom/login/?redir=%2fclassroom%2fdocument%2f%3f7005,200
https://www.c-span.org/search/?personid%5b%5d=53967&searchtype=videos&tagid%5b%5d=437,200
https://www.c-span.org/video/?22846-1%2fcredit-availability-economic-recovery,301
https://www.c-span.org/video/?420354-1%2fbritish-prime-minister-theresa-delivers-statement-eu-summit,301
https://www.c-span.org/video/?40356-1%2fhealth-care-issues,301
